0,project_id,cost,category,votes,name,target,selected
19,373,420000,"public transit and roads,environmental protection,public space",1103,"Skwer międzypokoleniowy przy ulicach: Grójeckiej, Bitwy Warszawskiej i Przemyskiej","children,youth,adults,seniors,people with disabilities",0
20,301,279000,public space,1089,Rewitalizacja ochockiego podwórka : Dickensa - Trzech Budrysów - Szczęśliwicka - Opaczewska,"youth,adults,seniors,people with disabilities",0
21,1731,120000,"public transit and roads,environmental protection,public space",1013,"Wygodne dojście do Parku Zachodniego - cicha, zielona i uspokojona ulica Szujskiego","children,youth,adults,seniors,people with disabilities",0
22,1223,68000,public space,1000,Remont chodników w Parku Korotyńskiego,"children,youth,adults,seniors,people with disabilities",1
23,1540,265525,"public space,urban greenery",939,Wiosenne podwórka [Racławicka 156] + [Bohdanowicza 2] + [Bohdanowicza 4],"children,youth,adults,seniors,people with disabilities",0
24,1642,8000,"education,public space,urban greenery",934,uporządkowanie i oznakowanie otoczenia historycznych bunkrów w Parku Forty Korotyńskiego,"children,youth,adults,seniors",1
25,578,88500,"welfare,health",923,Memory - Zajęcia terapeutyczne dla osób żyjących z demencją,"adults,seniors,people with disabilities",0
26,117,43500,"education,culture",915,Kino letnie na Baśniówce,"youth,adults,seniors,people with disabilities",0
27,1205,48500,"public space,urban greenery",912,Skwerek przy Kopińskiej,"children,youth,adults,seniors,people with disabilities",0
28,830,33000,"education,culture,environmental protection",895,E-booki dla Ochockich Bibliotek,"children,youth,adults,people with disabilities",0
29,651,25000,"environmental protection,public space,sport",891,Oświetlenie placu zabaw w Parku Zachodnim lampami parkowymi ledowymi,"children,youth,adults",0
30,1328,101526,"public space,sport,urban greenery",844,Zielony Drobiazg dla Ochoty- rewitalizacja zaniedbanego skwerku,"children,youth,adults,seniors,people with disabilities",0
31,1751,22000,"education,culture",793,FotoOchota - Ocalić od zapomnienia,"children,youth,adults,seniors,people with disabilities",0
32,269,61900,"public transit and roads,public space",749,Suchą stopą do autobusu - chodnik w miejscu przedeptu przy pętli Szczęsliwice,"children,youth,adults,seniors,people with disabilities",0
33,1296,92800,public transit and roads,729,Nowy chodnik na ulicy Mołdawskiej,"children,youth,adults,seniors,people with disabilities",0
34,405,46400,"public transit and roads,environmental protection,public space",721,Nowe kosze na śmieci na ulicy Włodarzewskiej - uzupełnienie i ujednolicenie koszy na śmieci,"children,youth,adults,seniors,people with disabilities",0
35,120,40000,"education,public space,sport",715,Oświetlenie wielofunkcyjnego boiska na Placu Baśniowym,"children,youth,adults,seniors,people with disabilities",0
36,1741,100000,public space,628,Lampki bożonarodzeniowe w Parku Korotyńskiego,"children,youth,adults,seniors",0
37,1146,29260,"education,culture,public space",622,E-booki i audiobooki w Bibliotece Przystanek Książka,"youth,adults,seniors",0
38,577,172681,"education,culture",596,Ochota na komputer,"children,youth,adults,seniors,people with disabilities",0
39,781,30800,"education,culture,environmental protection",514,"„Na ratunek naszej planecie” – spotkania w Bibliotece „Białobrzeska”. Spotkania z dziennikarzami, podróżnikami, pisarzami angażującymi się w kwestie dotyczące ekologii oraz cykl spotkań poświęcony przybliżeniu idei wegetarianizmu, weganizmu, freeganizmu, zero waste","children,youth,adults,seniors,people with disabilities",0
40,510,4970,"education,culture",498,Wieczory kultur,"youth,adults,seniors,people with disabilities",0
41,1193,25000,sport,497,Ochota na sport,children,0
42,1406,519000,"education,public space,sport",469,Nowe boisko na Nowowiejskiej,"children,youth,adults",0
43,1718,590000,public transit and roads,451,"Modernizacja chodnika, ulica Drygały, nasyp wzdłuż torów kolejowych.","children,youth,adults,seniors",0
44,1475,78000,"education,sport",419,Siłownia plenerowa na terenie Liceum przy ul. Siemieńskiego 6,"youth,adults,seniors",0
45,1697,30800,"education,culture,environmental protection",407,Kreatywnie i aktywnie - warsztaty rękodzielnicze,"youth,adults,seniors,people with disabilities",0
46,100,260000,"public transit and roads,public space,urban greenery",399,Ładne podwórko przy Siemieńskiego 14 i Skorochód-Majewskiego 15,"children,youth,adults,seniors,people with disabilities",0
47,2002,235000,"environmental protection,public space,urban greenery",398,Stara Ochota: Rewitalizacja ulicy Józefa Supińskiego,"children,youth,adults,seniors,people with disabilities",0
48,118,11940,"education,culture,environmental protection",390,Kino dyskusyjne dla malucha,"children,adults,seniors",0
49,585,10560,"education,culture",356,Czytanie na Dywanie - cykl spotkań dla dzieci w bibliotece,"children,families with children",0
50,587,11000,"education,culture",347,Poczytaj mi tato - cykl spotkań dla dzieci i rodziców w bibliotece,children,0
51,1118,42570,culture,302,Autorzy w Bibliotece Przy Baleya,"youth,adults,seniors,people with disabilities",0
52,1901,99000,culture,279,"Ochota - posłuchaj jak śpiewa, czyli organizacja spektaklu musicalowego","youth,adults,seniors,people with disabilities",0
53,1116,6000,"culture,public space",172,Slam - pojedynek poetów,"youth,adults,seniors",0
54,1171,8750,"education,culture,public space",159,Konkurs literacki,"youth,adults,seniors",0
